date,rain,snowdepth,snow,weekday,weekend,holidays,trips,pmt,entries
2015-04-19,0.0,0.0,0.0,1,0,0,442659.0,2508825.0,2940891.4847999997
2015-04-20,1.37,0.0,0.0,2,0,0,394583.0,1907124.0,5517402.4248
2015-04-21,0.2,0.0,0.0,3,0,0,423475.0,2103033.0,6096093.8304
2015-04-22,0.05,0.0,0.0,4,0,0,429630.0,2073184.0,6172642.2743999995
2015-04-23,0.0,0.0,0.0,5,0,0,460437.0,2265174.0,6225893.9592
2015-04-24,0.0,0.0,0.0,6,1,0,470697.0,2346789.0,6142891.416
2015-04-25,0.0,0.0,0.0,7,1,0,486147.0,2439203.0,3688823.0423999997
2015-04-26,0.0,0.0,0.0,1,0,0,421505.0,2420207.0,2929179.8808
2015-04-27,0.0,0.0,0.0,2,0,0,390950.0,2003734.0,5844360.4656
2015-04-28,0.0,0.0,0.0,3,0,0,409228.0,1974127.0,6122418.3288
2015-04-29,0.0,0.0,0.0,4,0,0,424720.0,2084785.0,6247211.6184
2015-04-30,0.0,0.0,0.0,5,0,0,443170.0,2243344.0,6226349.9472
2015-05-01,0.0,0.0,0.0,6,1,0,458412.0,2325795.0,6385934.193599999
2015-05-02,0.0,0.0,0.0,7,1,0,504419.0,2526099.0,3709939.5719999997
2015-05-03,0.0,0.0,0.0,1,0,0,431709.0,2531199.0,3025445.8968
2015-05-04,0.0,0.0,0.0,2,0,0,387699.0,2049832.0,5887104.2616
2015-05-05,0.0,0.0,0.0,3,0,0,429913.0,2099611.0,6131244.9888
2015-05-06,0.0,0.0,0.0,4,0,0,442414.0,2177060.0,6150725.9112
2015-05-07,0.0,0.0,0.0,5,0,0,439361.0,2244891.0,6206324.9207999995
2015-05-08,0.0,0.0,0.0,6,1,0,446090.0,2270029.0,6136378.1016
2015-05-09,0.0,0.0,0.0,7,1,0,466144.0,2372241.0,3614560.9896
2015-05-10,0.0,0.0,0.0,1,0,0,402589.0,2322689.0,2840260.7952
2015-05-11,0.0,0.0,0.0,2,0,0,392980.0,2068137.0,5761830.9408
2015-05-12,0.0,0.0,0.0,3,0,0,421904.0,2105669.0,6132112.3872
2015-05-13,0.0,0.0,0.0,4,0,0,436579.0,2222766.0,6211123.2768
2015-05-14,0.0,0.0,0.0,5,0,0,437021.0,2314929.0,6290743.7688
2015-05-15,0.0,0.0,0.0,6,1,0,454318.0,2420395.0,6190314.4103999995
2015-05-16,0.3,0.0,0.0,7,1,0,476361.0,2534991.0,3735921.336
2015-05-17,0.02,0.0,0.0,1,0,0,420156.0,2498308.0,3031085.9616
2015-05-18,0.0,0.0,0.0,2,0,0,401089.0,2121487.0,5930911.7976
2015-05-19,0.0,0.0,0.0,3,0,0,430268.0,2222422.0,6149190.5856
2015-05-20,0.0,0.0,0.0,4,0,0,438489.0,2263573.0,6327436.953600001
2015-05-21,0.0,0.0,0.0,5,0,0,443990.0,2286698.0,6237721.5
2015-05-22,0.0,0.0,0.0,6,1,0,416821.0,2206797.0,5906452.3416
2015-05-23,0.0,0.0,0.0,7,1,0,380966.0,2079964.0,3469815.3335999995
2015-05-24,0.0,0.0,0.0,1,0,0,334374.0,1917764.0,2923829.3616
2015-05-25,0.0,0.0,0.0,2,0,1,299659.0,1904772.0,2891333.6448
2015-05-26,0.0,0.0,0.0,3,0,0,384751.0,2010277.0,5830904.0904
2015-05-27,0.08,0.0,0.0,4,0,0,413326.0,2007152.0,6122267.1864
2015-05-28,0.0,0.0,0.0,5,0,0,429496.0,2151816.0,6065658.7128
2015-05-29,0.0,0.0,0.0,6,1,0,438558.0,2228714.0,6097949.388
2015-05-30,0.0,0.0,0.0,7,1,0,448359.0,2340682.0,3665294.6111999997
2015-05-31,1.46,0.0,0.0,1,0,0,365472.0,2132536.0,2903693.8367999997
2015-06-01,0.72,0.0,0.0,2,0,0,398126.0,2077260.0,5659159.08
2015-06-02,0.37,0.0,0.0,3,0,0,417471.0,2038503.0,5970521.0568
2015-06-03,0.0,0.0,0.0,4,0,0,423220.0,2082289.0,6244855.476
2015-06-04,0.0,0.0,0.0,5,0,0,441465.0,2239081.0,6078601.7976
2015-06-05,0.13,0.0,0.0,6,1,0,448230.0,2280362.0,6101428.6584
2015-06-06,0.19,0.0,0.0,7,1,0,447061.0,2319152.0,3614267.7408000003
2015-06-07,0.0,0.0,0.0,1,0,0,399284.0,2358056.0,3095259.0840000003
2015-06-08,0.06,0.0,0.0,2,0,0,388764.0,2054070.0,5778637.14
2015-06-09,0.01,0.0,0.0,3,0,0,406664.0,1997425.0,6084869.0136
2015-06-10,0.0,0.0,0.0,4,0,0,421869.0,2103065.0,6294251.2752
2015-06-11,0.0,0.0,0.0,5,0,0,437195.0,2183382.0,6236242.944
2015-06-12,0.0,0.0,0.0,6,1,0,440368.0,2227218.0,6258837.1896
2015-06-13,0.0,0.0,0.0,7,1,0,425311.0,2215277.0,3722008.8288000003
2015-06-14,0.36,0.0,0.0,1,0,0,379295.0,2218902.0,3136603.1015999997
2015-06-15,0.57,0.0,0.0,2,0,0,372665.0,1973778.0,5744453.9688
2015-06-16,0.27,0.0,0.0,3,0,0,398303.0,1989319.0,5981060.5248
2015-06-17,0.0,0.0,0.0,4,0,0,423168.0,2121152.0,6188509.9103999995
2015-06-18,0.0,0.0,0.0,5,0,0,426859.0,2163308.0,6074489.8608
2015-06-19,0.0,0.0,0.0,6,1,0,433562.0,2237543.0,5986554.347999999
2015-06-20,0.0,0.0,0.0,7,1,0,411508.0,2142092.0,3581711.0760000004
2015-06-21,0.64,0.0,0.0,1,0,0,363655.0,2139340.0,2835136.6728
2015-06-22,0.0,0.0,0.0,2,0,0,372572.0,1995257.0,5768654.8992
2015-06-23,0.02,0.0,0.0,3,0,0,403818.0,1927883.0,5917709.4432
2015-06-24,0.0,0.0,0.0,4,0,0,408897.0,2068529.0,6064367.8152
2015-06-25,0.0,0.0,0.0,5,0,0,417152.0,2127182.0,6078616.9224
2015-06-26,0.0,0.0,0.0,6,1,0,422911.0,2185523.0,5970038.296800001
2015-06-27,1.12,0.0,0.0,7,1,0,442917.0,2273259.0,3540547.3152
2015-06-28,0.29,0.0,0.0,1,0,0,345887.0,2035558.0,2960096.0568
2015-06-29,0.0,0.0,0.0,2,0,0,357449.0,1885371.0,5529907.7447999995
2015-06-30,0.04,0.0,0.0,3,0,0,371993.0,1826600.0,5827701.1752
2015-07-01,0.39,0.0,0.0,4,0,0,387687.0,1934105.0,5797247.5296
2015-07-02,0.0,0.0,0.0,5,0,0,363633.0,1855093.0,5712255.456
2015-07-03,0.0,0.0,0.0,6,1,1,302194.0,1639890.0,3822825.8808
2015-07-04,0.0,0.0,0.0,7,1,0,252743.0,1441083.0,2795746.9104
2015-07-05,0.0,0.0,0.0,1,0,0,273645.0,1749376.0,2755667.2296
2015-07-06,0.0,0.0,0.0,2,0,0,313485.0,1747980.0,5315654.5008000005
2015-07-07,0.12,0.0,0.0,3,0,0,365458.0,1812807.0,5695115.1456
2015-07-08,0.0,0.0,0.0,4,0,0,390948.0,1900820.0,5837077.6464
2015-07-09,0.3,0.0,0.0,5,0,0,403283.0,1977341.0,5820306.703199999
2015-07-10,0.0,0.0,0.0,6,1,0,398472.0,2043268.0,5646529.6032
2015-07-11,0.0,0.0,0.0,7,1,0,404636.0,2118311.0,3493386.132
2015-07-12,0.0,0.0,0.0,1,0,0,361803.0,2135848.0,2870796.4751999998
2015-07-13,0.0,0.0,0.0,2,0,0,347917.0,1847173.0,5511501.9528
2015-07-14,0.42,0.0,0.0,3,0,0,383309.0,1884081.0,5723622.384
2015-07-15,0.12,0.0,0.0,4,0,0,402385.0,2005675.0,5736855.259199999
2015-07-16,0.0,0.0,0.0,5,0,0,397443.0,2066003.0,5970717.4103999995
2015-07-17,0.0,0.0,0.0,6,1,0,362328.0,1940433.0,5700913.648800001
2015-07-18,0.32,0.0,0.0,7,1,0,401422.0,2113298.0,3380019.0432
2015-07-19,0.0,0.0,0.0,1,0,0,392938.0,2252639.0,2846769.108
2015-07-20,0.0,0.0,0.0,2,0,0,371998.0,1979095.0,5453913.108
2015-07-21,0.0,0.0,0.0,3,0,0,372736.0,1854834.0,5807722.212
2015-07-22,0.0,0.0,0.0,4,0,0,389665.0,1988848.0,5937837.192
2015-07-23,0.0,0.0,0.0,5,0,0,401727.0,2065993.0,6013007.9352
2015-07-24,0.0,0.0,0.0,6,1,0,401220.0,2094247.0,5641338.9503999995
2015-07-25,0.0,0.0,0.0,7,1,0,384577.0,2079763.0,3467607.8615999995
2015-07-26,0.0,0.0,0.0,1,0,0,347264.0,2055831.0,2845189.9152
2015-07-27,0.36,0.0,0.0,2,0,0,346615.0,1852939.0,5501951.8608
2015-07-28,0.0,0.0,0.0,3,0,0,382030.0,1894146.0,5770722.2472
2015-07-29,0.0,0.0,0.0,4,0,0,403523.0,1981709.0,5818564.788
2015-07-30,1.95,0.0,0.0,5,0,0,388463.0,1956813.0,5718526.3488
2015-07-31,0.0,0.0,0.0,6,1,0,394102.0,2107832.0,5610094.4592
2015-08-01,0.0,0.0,0.0,7,1,0,387251.0,2115869.0,3466707.9072
2015-08-02,0.0,0.0,0.0,1,0,0,346199.0,2074450.0,2868110.8848
2015-08-03,0.0,0.0,0.0,2,0,0,346576.0,1857740.0,5443797.8256
2015-08-04,0.43,0.0,0.0,3,0,0,374192.0,1880283.0,5732143.1376
2015-08-05,0.0,0.0,0.0,4,0,0,389175.0,1974604.0,5858609.5872
2015-08-06,0.0,0.0,0.0,5,0,0,388510.0,2011618.0,5836527.2064
2015-08-07,0.0,0.0,0.0,6,1,0,384361.0,2030993.0,5630554.836
2015-08-08,0.0,0.0,0.0,7,1,0,361107.0,1969873.0,3497330.1768
2015-08-09,0.0,0.0,0.0,1,0,0,315338.0,1945011.0,2937823.1544
2015-08-10,0.0,0.0,0.0,2,0,0,318872.0,1757085.0,5358967.5696
2015-08-11,1.17,0.0,0.0,3,0,0,355103.0,1768746.0,5347830.2832
2015-08-12,0.0,0.0,0.0,4,0,0,367851.0,1896134.0,5695926.4656
2015-08-13,0.0,0.0,0.0,5,0,0,378405.0,1954397.0,5754146.6472
2015-08-14,0.0,0.0,0.0,6,1,0,375158.0,1976453.0,5509864.128
2015-08-15,0.0,0.0,0.0,7,1,0,367802.0,2006276.0,3404564.8272
2015-08-16,0.0,0.0,0.0,1,0,0,332945.0,1997427.0,2759223.8136
2015-08-17,0.0,0.0,0.0,2,0,0,336143.0,1798880.0,5180152.0872
2015-08-18,0.29,0.0,0.0,3,0,0,368327.0,1858996.0,5432309.9496
2015-08-19,0.0,0.0,0.0,4,0,0,378035.0,1918272.0,5535405.696
2015-08-20,0.01,0.0,0.0,5,0,0,385900.0,1966529.0,5484288.0912
2015-08-21,0.32,0.0,0.0,6,1,0,378488.0,2052743.0,5306901.5088
2015-08-22,0.0,0.0,0.0,7,1,0,354979.0,1946198.0,3352181.3279999997
2015-08-23,0.0,0.0,0.0,1,0,0,313944.0,1943357.0,2751864.336
2015-08-24,0.0,0.0,0.0,2,0,0,315494.0,1730324.0,5110787.82
2015-08-25,0.0,0.0,0.0,3,0,0,344876.0,1755786.0,5391203.6832
2015-08-26,0.0,0.0,0.0,4,0,0,354206.0,1809427.0,5475893.4648
2015-08-27,0.0,0.0,0.0,5,0,0,365939.0,1907723.0,5524396.3872
2015-08-28,0.0,0.0,0.0,6,1,0,364793.0,1944463.0,5387629.3440000005
2015-08-29,0.0,0.0,0.0,7,1,0,356736.0,1934612.0,3339438.7224000003
2015-08-30,0.13,0.0,0.0,1,0,0,330291.0,1955591.0,2723341.2648
2015-08-31,0.0,0.0,0.0,2,0,0,320307.0,1716662.0,5211738.9120000005
2015-09-01,0.0,0.0,0.0,3,0,0,350628.0,1773299.0,5585532.3984
2015-09-02,0.0,0.0,0.0,4,0,0,366080.0,1835064.0,5652168.256800001
2015-09-03,0.0,0.0,0.0,5,0,0,375786.0,1941138.0,5700489.4991999995
2015-09-04,0.0,0.0,0.0,6,1,0,359786.0,1962423.0,5402394.264
2015-09-05,0.0,0.0,0.0,7,1,0,329515.0,1845203.0,3343509.8376
2015-09-06,0.0,0.0,0.0,1,0,0,298878.0,1747726.0,2879995.5288
2015-09-07,0.0,0.0,0.0,2,0,1,282327.0,1842311.0,2881305.0648
2015-09-08,0.0,0.0,0.0,3,0,0,372369.0,1944308.0,5659175.0112
2015-09-09,0.0,0.0,0.0,4,0,0,394061.0,1954413.0,6076614.1632
2015-09-10,1.58,0.0,0.0,5,0,0,398565.0,1986939.0,6343398.720000001
2015-09-11,0.0,0.0,0.0,6,1,0,408810.0,2119750.0,6165143.2944
2015-09-12,0.29,0.0,0.0,7,1,0,430964.0,2195129.0,3552991.4831999997
2015-09-13,0.04,0.0,0.0,1,0,0,380339.0,2162353.0,2823076.0872
2015-09-14,0.0,0.0,0.0,2,0,0,343417.0,1837182.0,5124369.5832
2015-09-15,0.0,0.0,0.0,3,0,0,375244.0,1898959.0,5517954.5856
2015-09-16,0.0,0.0,0.0,4,0,0,397920.0,2000094.0,6305057.7744
2015-09-17,0.0,0.0,0.0,5,0,0,408011.0,2109179.0,6367863.276000001
2015-09-18,0.0,0.0,0.0,6,1,0,425281.0,2209519.0,6270691.6536
2015-09-19,0.0,0.0,0.0,7,1,0,439705.0,2270455.0,3659558.6568
2015-09-20,0.0,0.0,0.0,1,0,0,389489.0,2248348.0,2938240.4712
2015-09-21,0.0,0.0,0.0,2,0,0,356667.0,1885911.0,6060029.4648
2015-09-22,0.0,0.0,0.0,3,0,0,365489.0,1757546.0,6088043.3496
2015-09-23,0.0,0.0,0.0,4,0,0,356235.0,1781960.0,5391529.62
2015-09-24,0.0,0.0,0.0,5,0,0,322616.0,1720754.0,5973114.7248
2015-09-25,0.0,0.0,0.0,6,1,0,362724.0,1905630.0,6162545.076
2015-09-26,0.0,0.0,0.0,7,1,0,424686.0,2199243.0,3726509.4984
2015-09-27,0.0,0.0,0.0,1,0,0,375961.0,2218529.0,3032690.676
2015-09-28,0.0,0.0,0.0,2,0,0,320940.0,1798472.0,5922011.9904000005
2015-09-29,0.11,0.0,0.0,3,0,0,358091.0,1794142.0,6163428.3288
2015-09-30,1.26,0.0,0.0,4,0,0,378798.0,1914623.0,6221001.148800001
2015-10-01,0.09,0.0,0.0,5,0,0,391181.0,2005183.0,6370111.788
2015-10-02,1.08,0.0,0.0,6,1,0,411527.0,2015806.0,5955620.0976
2015-10-03,0.35,0.0,0.0,7,1,0,410218.0,2001749.0,3263957.172
2015-10-04,0.0,0.0,0.0,1,0,0,362619.0,2062574.0,2866280.6568
2015-10-05,0.0,0.0,0.0,2,0,0,342314.0,1790445.0,5854422.7536
2015-10-06,0.0,0.0,0.0,3,0,0,371888.0,1847657.0,6146971.6008
2015-10-07,0.0,0.0,0.0,4,0,0,388444.0,1959863.0,6318099.4128
2015-10-08,0.0,0.0,0.0,5,0,0,404951.0,2091355.0,6399972.216
2015-10-09,0.89,0.0,0.0,6,1,0,399758.0,2091146.0,6323805.0096
2015-10-10,0.0,0.0,0.0,7,1,0,429913.0,2266724.0,3738020.4047999997
2015-10-11,0.0,0.0,0.0,1,0,0,375612.0,2208401.0,3104046.9000000004
2015-10-12,0.0,0.0,0.0,2,0,1,326186.0,1887621.0,4615193.318399999
2015-10-13,0.01,0.0,0.0,3,0,0,376875.0,1920538.0,6201948.4536
2015-10-14,0.0,0.0,0.0,4,0,0,390339.0,1958468.0,6357722.148
2015-10-15,0.0,0.0,0.0,5,0,0,404818.0,2072039.0,6398837.2008
2015-10-16,0.0,0.0,0.0,6,1,0,427592.0,2190546.0,6308018.7168000005
2015-10-17,0.0,0.0,0.0,7,1,0,456600.0,2281931.0,3796161.3911999995
2015-10-18,0.0,0.0,0.0,1,0,0,397461.0,2256559.0,3008286.8712
2015-10-19,0.0,0.0,0.0,2,0,0,364337.0,1917236.0,5931708.468
2015-10-20,0.0,0.0,0.0,3,0,0,375276.0,1861394.0,6275676.78
2015-10-21,0.0,0.0,0.0,4,0,0,387319.0,1940172.0,6345100.862400001
2015-10-22,0.0,0.0,0.0,5,0,0,408082.0,2084584.0,6387014.366400001
2015-10-23,0.0,0.0,0.0,6,1,0,425775.0,2179845.0,6379896.132000001
2015-10-24,0.0,0.0,0.0,7,1,0,433591.0,2209030.0,
2015-10-25,0.05,0.0,0.0,1,0,0,387660.0,2217553.0,
2015-10-26,0.0,0.0,0.0,2,0,0,354669.0,1873756.0,
2015-10-27,0.0,0.0,0.0,3,0,0,379455.0,1835820.0,
2015-10-28,1.4,0.0,0.0,4,0,0,384467.0,1818690.0,
2015-10-29,0.04,0.0,0.0,5,0,0,401048.0,2056930.0,
2015-10-30,0.0,0.0,0.0,6,1,0,425918.0,2167814.0,
2015-10-31,0.0,0.0,0.0,7,1,0,438638.0,2156531.0,3863701.2408000003
2015-11-01,0.0,0.0,0.0,1,0,0,387204.0,2328174.0,3283414.8600000003
2015-11-02,0.0,0.0,0.0,2,0,0,346072.0,1848932.0,6037042.5768
2015-11-03,0.0,0.0,0.0,3,0,0,362694.0,1790689.0,5867115.7536
2015-11-04,0.0,0.0,0.0,4,0,0,381631.0,1870793.0,6329519.5896000005
2015-11-05,0.01,0.0,0.0,5,0,0,399464.0,2006837.0,6288983.1336
2015-11-06,0.0,0.0,0.0,6,1,0,416549.0,2113342.0,6228591.1416
2015-11-07,0.0,0.0,0.0,7,1,0,441370.0,2169520.0,
2015-11-08,0.0,0.0,0.0,1,0,0,389796.0,2222831.0,
2015-11-09,0.0,0.0,0.0,2,0,0,350504.0,1838221.0,
2015-11-10,0.26,0.0,0.0,3,0,0,375699.0,1767186.0,
2015-11-11,0.43,0.0,0.0,4,0,1,369490.0,1850880.0,
2015-11-12,0.01,0.0,0.0,5,0,0,404091.0,1998430.0,
2015-11-13,0.0,0.0,0.0,6,1,0,424992.0,2109396.0,
2015-11-14,0.0,0.0,0.0,7,1,0,444308.0,2163269.0,3829528.7591999997
2015-11-15,0.0,0.0,0.0,1,0,0,378532.0,2170276.0,2800714.2624
2015-11-16,0.0,0.0,0.0,2,0,0,345264.0,1824914.0,5917487.9376
2015-11-17,0.0,0.0,0.0,3,0,0,381996.0,1828015.0,6216216.096
2015-11-18,0.0,0.0,0.0,4,0,0,388804.0,1879737.0,6245485.4736
2015-11-19,1.25,0.0,0.0,5,0,0,391975.0,1912746.0,6229132.6032
2015-11-20,0.0,0.0,0.0,6,1,0,419517.0,2168972.0,6219218.5944
2015-11-21,0.0,0.0,0.0,7,1,0,436530.0,2156415.0,
2015-11-22,0.03,0.0,0.0,1,0,0,374287.0,2015542.0,
2015-11-23,0.0,0.0,0.0,2,0,0,363813.0,1699504.0,
2015-11-24,0.0,0.0,0.0,3,0,0,375591.0,1775568.0,
2015-11-25,0.0,0.0,0.0,4,0,0,356385.0,1766388.0,
2015-11-26,0.0,0.0,0.0,5,0,1,240828.0,1376794.0,
2015-11-27,0.0,0.0,0.0,6,1,0,273588.0,1359611.0,
2015-11-28,0.02,0.0,0.0,7,1,0,342616.0,1838773.0,3249956.0304
2015-11-29,0.0,0.0,0.0,1,0,0,331323.0,1967803.0,2613038.5344
2015-11-30,0.0,0.0,0.0,2,0,0,344734.0,1851920.0,5868424.0176
2015-12-01,0.33,0.0,0.0,3,0,0,372010.0,1802456.0,6141498.4872
2015-12-02,0.14,0.0,0.0,4,0,0,377173.0,1848970.0,6325919.4695999995
2015-12-03,0.0,0.0,0.0,5,0,0,411315.0,2073638.0,6326289.619200001
2015-12-04,0.0,0.0,0.0,6,1,0,428227.0,2156438.0,6311944.5672
2015-12-05,0.0,0.0,0.0,7,1,0,448335.0,2184385.0,3877047.0
2015-12-06,0.0,0.0,0.0,1,0,0,396315.0,2203245.0,3036344.6688
2015-12-07,0.0,0.0,0.0,2,0,0,369302.0,1898423.0,6075136.284
2015-12-08,0.0,0.0,0.0,3,0,0,379811.0,1850034.0,6234021.2736
2015-12-09,0.0,0.0,0.0,4,0,0,388888.0,1923523.0,6327320.959199999
2015-12-10,0.0,0.0,0.0,5,0,0,403407.0,2055795.0,6371669.3568
2015-12-11,0.0,0.0,0.0,6,1,0,424794.0,2164379.0,6342816.055199999
2015-12-12,0.0,0.0,0.0,7,1,0,436403.0,2140689.0,4019753.2944
2015-12-13,0.0,0.0,0.0,1,0,0,374565.0,2110687.0,3172506.54
2015-12-14,0.33,0.0,0.0,2,0,0,367999.0,1808644.0,6053832.0671999995
2015-12-15,0.09,0.0,0.0,3,0,0,394585.0,1918062.0,6204590.0424
2015-12-16,0.04,0.0,0.0,4,0,0,414901.0,2005975.0,6286399.5744
2015-12-17,1.21,0.0,0.0,5,0,0,415768.0,2063788.0,6165187.4496
2015-12-18,0.0,0.0,0.0,6,1,0,455794.0,2277058.0,6253902.9288
2015-12-19,0.0,0.0,0.0,7,1,0,458142.0,2272703.0,3861500.796
2015-12-20,0.0,0.0,0.0,1,0,0,382602.0,2030452.0,3064881.5376
2015-12-21,0.0,0.0,0.0,2,0,0,345029.0,1682777.0,5851562.58
2015-12-22,0.19,0.0,0.0,3,0,0,352808.0,1708900.0,5855612.9399999995
2015-12-23,1.55,0.0,0.0,4,0,0,336991.0,1685923.0,5545380.6864
2015-12-24,0.01,0.0,0.0,5,0,0,295314.0,1503629.0,4055582.7648
2015-12-25,0.01,0.0,0.0,6,1,1,187138.0,1146303.0,1976140.90536
2015-12-26,0.0,0.0,0.0,7,1,0,237205.0,1348027.0,2877665.9664000003
2015-12-27,0.12,0.0,0.0,1,0,0,267046.0,1653559.0,2744149.9824
2015-12-28,0.03,0.0,0.0,2,0,0,299494.0,1637986.0,4905436.5312
2015-12-29,0.45,0.0,0.0,3,0,0,309849.0,1634488.0,4827593.9808
2015-12-30,0.19,0.0,0.0,4,0,0,317556.0,1726810.0,5218497.8928
2015-12-31,0.03,0.0,0.0,5,0,0,337735.0,1747019.0,4547215.6992
2016-01-01,0.0,0.0,0.0,6,1,1,342700.0,2061058.0,2745234.348
2016-01-02,0.0,0.0,0.0,7,1,0,310993.0,1734360.0,3092857.68
2016-01-03,0.0,0.0,0.0,1,0,0,300829.0,1816141.0,2616026.3663999997
2016-01-04,0.0,0.0,0.0,2,0,0,314188.0,1603797.0,5496062.678400001
2016-01-05,0.0,0.0,0.0,3,0,0,341236.0,1614665.0,5624036.484
2016-01-06,0.0,0.0,0.0,4,0,0,346542.0,1631075.0,5827638.8424
2016-01-07,0.0,0.0,0.0,5,0,0,362876.0,1698001.0,5834143.7496
2016-01-08,0.0,0.0,0.0,6,1,0,389919.0,1810703.0,5853585.084
2016-01-09,0.0,0.0,0.0,7,1,0,403578.0,1897689.0,3255634.7688
2016-01-10,1.8,0.0,0.0,1,0,0,349714.0,1861156.0,2380692.72768
